TF	cluster12	cluster6	cluster11	cluster16	cluster20	cluster3	cluster19	cluster18	cluster1	cluster4	cluster7	cluster9	cluster15	cluster14	cluster2	cluster8	cluster17	cluster13	cluster10	cluster5
NEUROG1_MA0623.2	0.8120922213997798	0.5617671653216457	0.2478626942940695	-0.6233861773973769	0.6180985782843086	-2.962625090797936	-1.451229085476779	-1.0029291400836682	0.6749851993162306	0.1609174158987348	0.7183428896526286	-0.20595966396214338	0.8779792081123511	0.9173450216096205	-0.624484291206529	0.9102009341483974	0.9516748732884535	0.2221317257642547	-0.6804455800872995	-0.12233889807872919
Nfatc1_MA0624.2	0.6984128258078054	0.4740937548378282	0.7391123505933821	-1.3420744350462253	0.513573935970573	-3.3308346865593377	-0.3060193800782036	-0.5406836600867564	0.6382102175146068	-0.35942988357899797	0.5639101066449165	-0.15690267665986915	0.6182684679493196	0.6290383141726965	-1.051158243389335	0.7381989974832578	0.7300756896015456	0.10556570482757772	0.5846330914795654	0.05400950851564149
NFATC3_MA0625.2	0.6756798345082599	0.5258429941121613	1.163823578165025	-1.484119549916046	0.46506823201197284	-3.009615059670756	-0.04411520007659199	-0.765056011081315	0.5645672231144291	-0.3768595703452457	0.39355879544917977	-0.5506747029943992	0.5326741299965636	0.5967560111954049	-1.1385162508398692	0.7235966764729717	0.632167523606462	-0.1360149159572647	0.9989281348975346	0.2323081273515268
Npas2_MA0626.1	0.2154664346603934	0.311686078204024	-1.52696813379492	2.3780403075250693	-0.4121851188503298	-0.4694438004295605	-1.4635991869694638	0.3777317068972135	-0.011843817668820082	1.4008299704700282	-0.01772874171808138	0.2976036449027945	-0.22546488984452306	0.38076806650135636	0.5635887205198966	-0.19921181721077455	-0.4743376291074353	0.6526084470184991	-2.1848099858831325	0.4072697447776588
POU2F3_MA0627.2	0.8209312085778665	0.6510008021198791	-0.03267413798410663	-1.2250445595681416	0.884794633052802	-2.7942986928522857	-1.2358686473924105	-0.6976322875492094	0.8430848736434748	-0.08502835983649118	0.8536904698828697	-0.31604651654472604	0.870596853252863	0.7485233189956919	-0.5867897086275391	0.9106477803253081	0.9678813596058886	0.3984785240924723	-0.7921041131719373	-0.18414280002228803
POU6F1_MA0628.1	0.6209049055970813	0.5013288804447651	0.21667497141885317	-1.86386402083505	0.6678153964999739	-2.944870702835081	-1.457666985151485	0.03240191116640885	0.7165860055772104	-0.5472425358075429	0.6369279739479721	0.07820258847617158	0.66905815760486	0.4551051089770608	0.6888210389411281	0.7209050224369128	0.8048562840080974	0.19777993295317442	-3.795877196223581e-05	-0.19368597464855974
Rhox11_MA0629.1	0.854702690648552	0.6721160546046799	0.2456695990242065	-1.2800408204361085	0.6185763086663548	-2.828809529195576	-1.1281384806362784	-0.7894051550644493	0.7913209368429739	-0.46667639149782314	0.8737559648861584	-0.31872448475660076	0.9122065555267961	0.8030240673970505	-0.6584276216032982	0.7846920645724149	1.0802176234915812	0.4499163190915158	-0.45626631853763777	-0.15970938302453147
SHOX_MA0630.1	0.46743980362146215	0.26048476656096375	1.4919110967741371	-1.5279869611188268	0.5526699512544535	-2.1385347784292814	-1.3371432989177736	-0.4001080542074426	0.4906568338039225	-0.7608263370964372	0.43721452568394836	-0.6664806620462328	0.6095225527455422	0.30749648091879056	-0.3737355810414777	0.3958792954368602	0.6650830071033326	-0.15996564563830443	2.111858623300408	-0.42543561870810176
Six3_MA0631.1	0.8433017937895623	0.7014484691805813	-0.1775686007768809	-1.3785386174173717	0.8201330985680549	-2.276693950549496	-1.1904946346408407	-0.9641901473310948	0.7597193561886201	-0.2941895455423896	0.849413595679531	-0.47507298133457665	1.138810351845091	0.9578837368338109	-0.600569171097226	1.0796235231538986	0.9840292036304937	0.43343214111765394	-1.0643655783678316	-0.14611204292957136
TCFL5_MA0632.2	-0.7001275521355271	-0.5719677092169652	-0.13443727279584272	1.0776168328927258	-0.7021505482831821	3.348714382004211	0.871704705629261	0.5030201357017673	-0.6562022468204526	0.1485715937869581	-0.7098056891902951	0.05616777521851576	-0.8182258722035181	-0.8575643923908942	0.510378302214378	-0.8818009727846645	-0.7887934317799198	-0.19947571447697626	0.46635471163194586	0.0380229629984927
Twist2_MA0633.2	-0.23983996063143526	-0.21278863041512783	1.4430576679034726	-0.3715387708152592	-0.14529647043938115	-2.800423761611419	0.939299987209183	0.5640498622612978	-0.1372018039655292	-0.20109130035489245	-0.35955842437193025	0.07893346359607643	-0.31340929548250523	-0.43149199614611106	-0.11920135784728733	-0.2570058169159161	-0.2582656109565688	-0.25838819774999167	2.583203910237023	0.4969565064963187
ALX3_MA0634.1	0.4141512887936516	0.30632002954141985	1.2944636012580681	-1.476275791253203	0.45250969837120103	-2.5194117448356783	-1.3192137955033183	-0.899477045674766	0.4998707342781876	-0.7701481291246834	0.5223559037514024	-0.15082465173475423	0.4688799282618651	0.308824909467028	0.7398114495194558	0.5383465352395199	0.6830747579611883	-0.17702378830555424	1.6377551009483802	-0.5539889909593971
BARHL2_MA0635.1	0.7532700772163583	0.8249978626217709	-0.040276025982596345	-1.6768885085832157	0.8627677981384249	-2.6600329936920413	-0.9080684434583984	-0.660224100441813	0.9340691494769865	-0.44635720651389393	0.7300213934628462	-0.4712684380795803	0.9961694225026289	0.8203223755506527	-0.10385016671089284	0.8613952613943061	0.8598941178523484	0.34817606290412234	-0.8496166030965759	-0.17450103456145447
BHLHE41_MA0636.1	-0.6442947287712648	-0.5348337313840017	-0.32790983959769376	1.6093906861724685	-0.7149459480478852	2.9921080378961045	0.09298193022638741	0.37415480954347613	-0.6284551095471298	0.424751841175518	-0.6196577104021405	-0.08021112174792798	-0.7481691752321787	-0.5947466552191429	1.6527419372644059	-0.654655135398929	-0.7916307678117175	-0.452001570899567	-0.01083472777592914	-0.3437830204428453
CREB3_MA0638.1	-0.6423036963148466	-0.5517804456012049	-0.1263454540576075	0.9950415414397803	-0.7002712347772381	3.494401165849898	0.45422545239573187	0.19536781570272835	-0.641778366646919	0.06500726844779718	-0.5811809950614444	0.09787473710244476	-0.7637010093469853	-0.7363972787074062	0.9122226200259277	-0.7657385123035856	-0.773813133316867	-0.29908371276609885	0.5499679478019087	-0.18171470986599791
DBP_MA0639.1	0.6895510965334727	0.6859816041264549	-0.2212463164960324	-0.41959208696114697	0.7291811898454911	-2.6055801524476983	-2.1781682658833663	-0.7313686529823062	0.771449827708193	0.04742769904244226	0.7635310618420721	-0.06686978621784134	0.7454589708710859	0.7003719991364855	0.0014799154416167697	0.9139014989705474	0.9696377077391718	0.5319806016811808	-0.8349586932948562	-0.49216921865496743
ELF3_MA0640.2	-0.6024553908305129	-0.6497711941503191	0.14904795408040117	2.476284335721547	-0.6161286008971508	0.6973325222700546	2.4909345169891144	-0.10701608796179524	-0.6690752349090604	0.812012634829544	-0.6317524730214987	-0.4082330578739887	-0.5278168489280928	-0.4994446673012709	-1.046124879249931	-0.6184157105625224	-0.6553729586528517	-0.6022897289132917	0.49143613817962256	0.5168487311819981
ELF4_MA0641.1	-0.7216208026369397	-0.5979724382559044	-0.14892959575405923	1.6986544637411163	-0.7108812482140896	2.98232914380477	1.1639894632023622	0.39321721769220985	-0.6934862535123477	0.44332770978301533	-0.7809485517467869	-0.2119114994046965	-0.772793207560702	-0.8084930745466357	0.34132280338113663	-0.8253314887811953	-0.7744412741529785	-0.3857501225861123	0.41894369698213696	-0.009224941434294013
EN2_MA0642.2	0.2654150615065546	0.2668008023385505	1.235314922705964	-1.745542775720946	0.5165369004184325	-2.230538396365651	-1.4614449962276452	-0.4439270672266639	0.5066911174054193	-0.5589564401922207	0.3868182495353788	-0.13019368604232873	0.5190686253876674	0.4072047231734568	-0.821598185807636	0.3948447773513871	0.8172004076935497	0.17872811779721376	1.9995893506700895	-0.10201150840059853
Esrrg_MA0643.1	0.7801205057071139	0.7022887763549148	-0.28436836155209777	-1.4144008958183596	0.756486950769496	-2.7975090728280523	-1.010238938138434	-0.8828020930752707	0.7608597161723488	-0.1420799969952471	0.774921377128229	0.10999359904973215	0.8307102052672889	0.9448995482181888	-0.4124889507469048	0.9065638256389622	0.9072275935856083	0.34467424944394814	-0.9411100864560571	0.06625204827458336
ESX1_MA0644.2	0.4403636824311417	0.15361754113929996	1.4659288798107872	-1.6188757281114619	0.40018727817116884	-2.593789040751381	-1.0339597564722118	-0.5257382161557924	0.45080029107364744	-0.6627690627730675	0.25922272140428815	-0.10624298264380917	0.5059513103521228	0.12618535936893466	0.24570993870153168	0.4110655309044747	0.5140428344980134	-0.20599112897063962	2.04396401133494	-0.2696734633119831
ETV6_MA0645.1	-0.7304045987071522	-0.6145058075588051	-0.08059721243494393	2.1499409301403456	-0.705991791757366	2.648418669066511	1.2627871865800697	0.1237725203234037	-0.7249704074274758	0.6232315260080088	-0.7544354283287602	-0.27026315157219966	-0.7690674039286549	-0.765115464525757	0.08300286066717733	-0.7796520151387228	-0.8037938149851189	-0.40208651520664024	0.416349931415085	0.093379987370995
GCM1_MA0646.1	-0.7456012508872149	-0.43800774217728444	-0.7519253302725067	0.9136166216845334	-0.604401131565017	1.3381008915713466	1.5078509725469764	1.4379073083062055	-0.5127344823196055	0.020673695911691662	-0.9622467936613311	0.7049676078471879	-1.0068868694019195	-0.9846510746373668	1.904562204631832	-1.4439152136026305	-0.7894604485621991	0.04335108454184635	-0.1898799477684469	0.5586798978139313
GRHL1_MA0647.1	0.4786783884993592	0.441120198203847	-0.4740603713232649	-1.2266505150550335	0.5279355418078363	-2.772447286896475	-1.2342855833384347	0.8477334592228836	0.6766165567919464	-0.3813948582719121	0.4629023128801257	0.041355255983191765	0.43275065742409285	0.5612991722287386	1.559060259106917	0.5847980439599079	0.623010363295791	0.5277610419040273	-1.3248491340607964	-0.351333502362765
GSC_MA0648.1	0.38156477083486934	0.005603625194038335	0.19807622866652638	-1.3846832173348127	0.5387452784737335	-2.0591086302371973	-1.5330715336655627	-0.7733938760255822	0.4041066465201985	-0.2158895767458982	0.34735567797988004	0.2172687478578357	0.3979109246498301	0.3245653385186025	2.865033517482064	0.2867592972045944	0.4718817177782333	-0.03000902598722161	-0.5090265256511589	0.06631061448701464
HEY2_MA0649.1	-0.40070844238707354	-0.3898799631266452	-0.632016415512667	1.409230731718928	-0.654663556269851	3.4355381561164355	0.22975845126611874	0.5778439410866377	-0.5676445960488783	0.33499950024723246	-0.6513576934946396	0.24888709484206645	-0.6898580831231967	-0.6875991621276564	0.6011829948275882	-0.8454589352111849	-0.7206594731096765	-0.15820040761337736	-0.44033781068909783	0.0009436686089074534
Hoxa13_MA0650.3	0.8718165734779557	0.7465553865267708	-0.14472704978236614	-1.5529153511998797	0.8813388182479924	-2.4288687204365336	-1.5182666029294716	-0.6164791659643056	0.9685303633404793	-0.275393436344917	0.7461468356634717	-0.1070947706646465	0.816196689536362	0.71289779380184	-0.32897378117776527	0.9713919225352663	1.0176413599440572	0.43731864775316565	-0.8603304330198394	-0.3367850793076563
HOXC11_MA0651.2	0.7137071243802567	0.6622602801821844	0.5770940368985896	-0.9204468323432736	0.9057387453083985	-1.1653763475645174	-0.9889624565601202	-0.8205896841178287	0.8382142753371801	-0.6440149764322973	0.806982109192696	0.13646102444429464	0.4452357901659665	0.5365432664375435	-2.91791579061087	0.9894528392546655	1.094090092747394	0.10985473311060402	-0.2110284251756028	-0.14729980465523185
IRF8_MA0652.1	0.21795137643296614	0.16715211069173938	-0.2789635982856645	2.8747942126792627	0.358837226042477	-1.0578907062112197	0.6693799760350246	-1.492336141888305	0.14027125746309485	1.159162401063299	0.29877759583479	-0.5495595594960495	0.25261610588236383	0.20366242546700417	-1.8554385693288802	0.4032408384638805	0.1716702160015194	-0.28484911298629895	-0.9290380582888045	-0.4694399955722584
IRF9_MA0653.1	0.34742848271816235	0.286586671573628	-0.10076290030092429	2.2348223232657696	0.521270252569008	-2.2973496049203597	0.33498936398193546	-1.287652395656168	0.384418075426926	1.1566725711705652	0.41293327229445675	-0.6183877321181104	0.2027141185858542	0.2903966032798711	-1.7923684813719567	0.5939131935110763	0.44167106078985796	-0.3122140240334527	-0.6560850135801065	-0.14299583718602865
ISX_MA0654.1	0.5406448623587166	0.3215902022414748	1.428252531441686	-1.5111751596028702	0.6108371373676799	-2.1833936175470345	-1.4208427007399116	-0.5949178332032312	0.5490384260643986	-0.8160532095160352	0.48254862604819115	-0.66826151942204	0.6209957910933127	0.3641275031762948	-0.2933003891638677	0.4903426419717669	0.7452333103814679	-0.10103570442735917	1.8753664755270958	-0.43999737404969624
JDP2_MA0655.1	0.5785496918962532	0.23936190781200387	-0.06651700488250968	-0.5344944229596997	0.38283201906881004	-2.7711115884102617	-1.3541724281284047	-0.2747088584237665	0.23214808779191837	0.0596944510725146	0.812027591581948	0.1942773751194298	1.1463268189301088	1.7971644817397885	-1.0300425554837256	1.0779295796527186	0.6607777473310897	-0.2160214682746682	-0.7336051949149767	-0.20041623051856308
